gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
BnaA01G0130000WE	1110.25271756781	0.641259642612713	0.134193058723458	4.77863496601719	1.76489276157428e-06	0.00010112449754911
BnaA01G0132300WE	23.2955800120786	1.33575002277851	0.380813183000851	3.50762547728165	0.000452125077143296	0.00769022163578932
BnaA01G0135100WE	51.711912419842	-1.06976806849349	0.307476522816778	-3.47918617881258	0.000502939043633366	0.00837406485433531
BnaA01G0138900WE	159.524276384188	-0.625397154776177	0.171420001912538	-3.64833244544747	0.000263947956023236	0.00512760776819202
BnaA01G0139900WE	69.7495360014178	-1.04496263159934	0.33926953728241	-3.08003671643972	0.00206975077909605	0.0239606644153593
BnaA01G0140800WE	205.609274166586	-0.8135088147196	0.15109318341509	-5.38415298646988	7.27865779391285e-08	7.0179647170642e-06
BnaA01G0143200WE	176.340352932352	0.595178306855896	0.168748529097964	3.52701330220411	0.000420275647942159	0.00728110303298186
BnaA01G0146600WE	226.924413432624	-0.642668275732	0.149128281695181	-4.30949963633067	1.63624327679919e-05	0.000582574834596873
BnaA01G0148500WE	859.56754057022	0.587724392971822	0.111534570477528	5.26943700464816	1.36842823130123e-07	1.16183434974163e-05
BnaA01G0150700WE	141.832721838904	0.669643702705622	0.178110596241026	3.75970726525128	0.000170112292606764	0.00364767370987367
BnaA01G0155100WE	78.4757756777936	-0.588831624569166	0.168065481471783	-3.50358455176309	0.000459040901029846	0.007787402968053
BnaA01G0155600WE	192.402609329709	0.687256262707438	0.123961132032205	5.54412702950218	2.9542431345299e-08	3.35790963545943e-06
BnaA01G0156000WE	50.7569612786623	0.753955079123697	0.181120127380705	4.16273492088996	3.14458348419917e-05	0.000970545634881219
BnaA01G0172000WE	501.171585138989	-0.71047065789617	0.144247698395469	-4.9253517789126	8.42087219632587e-07	5.53586554323354e-05
BnaA01G0176000WE	192.067157926874	0.634267919487286	0.155825434316835	4.07037479002078	4.69375633655131e-05	0.0013203590091726
BnaA01G0181600WE	870.021041446888	-1.04355030705414	0.201484075666879	-5.17931902856421	2.22697334796688e-07	1.74260664478409e-05
BnaA01G0182500WE	124.378734166393	0.665643032804319	0.216634269774164	3.07265804943158	0.002121614499489	0.0243260676155187
BnaA01G0183200WE	67.9736437299071	-0.892161435687848	0.225689847590192	-3.95304195210338	7.71639017534499e-05	0.00197703626593964
BnaA01G0190500WE	25.5512390131707	-1.62211099698523	0.439542583106094	-3.69045243699106	0.000223855543886394	0.00449662319046128
BnaA01G0192300WE	278.197951125365	-0.553023768954746	0.154584199993989	-3.57749219503837	0.000346906574554296	0.00626642232621899
BnaA01G0198300WE	59.4796115046406	-1.2310374194016	0.292209977655441	-4.2128521047737	2.52166184553332e-05	0.00081107010065459
BnaA01G0201100WE	161.510957545131	-1.06404167743658	0.247945861909964	-4.29142744807315	1.77528207545368e-05	0.000623086868691867
BnaA01G0202500WE	104.909816654195	-1.0886053589193	0.306062737833754	-3.55680461667503	0.000375393139061147	0.00667432769754245
BnaA01G0206000WE	3927.28091843928	-1.07209209047741	0.108357737678762	-9.89400584991667	4.41979809084402e-23	5.45221092724058e-20
